Experiment,Dist,N,M,Replica,Seed,Algo,Params,Time,Obj,Status,Gap,Nodes
workhorse_final,uniform,16,2,1,2105,BnB,TL=60s,0.0,275,OPTIMAL,1.4760147601476015,340
workhorse_final,uniform,16,2,1,2105,IG,"d=4,T=0.1,t=30s",30.0,275,HEURISTIC_OPT_GAP,0.0,478595
workhorse_final,uniform,16,2,2,2106,BnB,TL=60s,0.0,333,OPTIMAL,2.4615384615384617,1223
workhorse_final,uniform,16,2,2,2106,IG,"d=4,T=0.1,t=30s",30.0,333,HEURISTIC_OPT_GAP,0.0,465952
workhorse_final,uniform,16,2,3,2107,BnB,TL=60s,0.0,351,OPTIMAL,0.5730659025787965,698
workhorse_final,uniform,16,2,3,2107,IG,"d=4,T=0.1,t=30s",30.0,351,HEURISTIC_OPT_GAP,0.0,482373
workhorse_final,uniform,16,2,4,2108,BnB,TL=60s,0.0,291,OPTIMAL,3.9285714285714284,379
workhorse_final,uniform,16,2,4,2108,IG,"d=4,T=0.1,t=30s",30.0,291,HEURISTIC_OPT_GAP,0.0,457152
workhorse_final,job_correlated,16,4,0,2119,BnB,TL=60s,0.0625,202,OPTIMAL,3.061224489795918,16899
workhorse_final,job_correlated,16,4,0,2119,IG,"d=4,T=0.1,t=30s",30.0,202,HEURISTIC_OPT_GAP,0.0,511199
workhorse_final,job_correlated,16,4,1,2120,BnB,TL=60s,0.765625,229,OPTIMAL,3.619909502262444,204088
workhorse_final,job_correlated,16,4,1,2120,IG,"d=4,T=0.1,t=30s",30.0,229,HEURISTIC_OPT_GAP,0.0,493455
workhorse_final,job_correlated,16,4,2,2121,BnB,TL=60s,0.109375,147,OPTIMAL,8.088235294117647,29697
workhorse_final,job_correlated,16,4,2,2121,IG,"d=4,T=0.1,t=30s",30.0,147,HEURISTIC_OPT_GAP,0.0,508524
workhorse_final,job_correlated,16,4,3,2122,BnB,TL=60s,0.34375,223,OPTIMAL,3.7209302325581395,100450
workhorse_final,job_correlated,16,4,3,2122,IG,"d=4,T=0.1,t=30s",30.0,223,HEURISTIC_OPT_GAP,0.0,504492
workhorse_final,job_correlated,16,4,4,2123,BnB,TL=60s,0.09375,198,OPTIMAL,7.027027027027027,27672
workhorse_final,job_correlated,16,4,4,2123,IG,"d=4,T=0.1,t=30s",30.0,198,HEURISTIC_OPT_GAP,0.0,514049
workhorse_final,uniform,16,4,0,2114,BnB,TL=60s,0.0,107,OPTIMAL,11.458333333333332,1251
workhorse_final,uniform,16,4,0,2114,IG,"d=4,T=0.1,t=30s",30.0,107,HEURISTIC_OPT_GAP,0.0,499518
workhorse_final,uniform,16,4,1,2115,BnB,TL=60s,0.0,106,OPTIMAL,10.416666666666668,2495
workhorse_final,uniform,16,4,1,2115,IG,"d=4,T=0.1,t=30s",30.0,106,HEURISTIC_OPT_GAP,0.0,485294
workhorse_final,uniform,16,4,2,2116,BnB,TL=60s,0.015625,121,OPTIMAL,4.310344827586207,4057
workhorse_final,uniform,16,4,2,2116,IG,"d=4,T=0.1,t=30s",30.0,121,HEURISTIC_OPT_GAP,0.0,499302
workhorse_final,uniform,16,4,3,2117,BnB,TL=60s,0.03125,131,OPTIMAL,12.931034482758621,9744
workhorse_final,uniform,16,4,3,2117,IG,"d=4,T=0.1,t=30s",30.0,131,HEURISTIC_OPT_GAP,0.0,509484
workhorse_final,uniform,16,4,4,2118,BnB,TL=60s,0.015625,130,OPTIMAL,11.11111111111111,4609
workhorse_final,uniform,16,4,4,2118,IG,"d=4,T=0.1,t=30s",30.0,130,HEURISTIC_OPT_GAP,0.0,467035
workhorse_final,job_correlated,18,2,0,2129,BnB,TL=60s,0.015625,450,OPTIMAL,0.8968609865470852,6198
workhorse_final,job_correlated,18,2,0,2129,IG,"d=4,T=0.1,t=30s",30.0,450,HEURISTIC_OPT_GAP,0.0,481631
workhorse_final,job_correlated,18,2,1,2130,BnB,TL=60s,0.0,464,OPTIMAL,0.6507592190889371,4284
workhorse_final,job_correlated,18,2,1,2130,IG,"d=4,T=0.1,t=30s",30.0,464,HEURISTIC_OPT_GAP,0.0,469005
workhorse_final,job_correlated,18,2,2,2131,BnB,TL=60s,0.046875,567,OPTIMAL,1.4311270125223614,18371
workhorse_final,job_correlated,18,2,2,2131,IG,"d=4,T=0.1,t=30s",30.0,567,HEURISTIC_OPT_GAP,0.0,443255
workhorse_final,job_correlated,18,2,3,2132,BnB,TL=60s,0.03125,474,OPTIMAL,1.0660980810234542,12965
workhorse_final,job_correlated,18,2,3,2132,IG,"d=4,T=0.1,t=30s",30.0,474,HEURISTIC_OPT_GAP,0.0,468174
workhorse_final,job_correlated,18,2,4,2133,BnB,TL=60s,0.015625,428,OPTIMAL,0.9433962264150944,6004
workhorse_final,job_correlated,18,2,4,2133,IG,"d=4,T=0.1,t=30s",30.0,428,HEURISTIC_OPT_GAP,0.0,463083
workhorse_final,uniform,18,2,0,2124,BnB,TL=60s,0.0,295,OPTIMAL,7.664233576642336,846
workhorse_final,uniform,18,2,0,2124,IG,"d=4,T=0.1,t=30s",30.0,295,HEURISTIC_OPT_GAP,0.0,446938
workhorse_final,uniform,18,2,1,2125,BnB,TL=60s,0.0,429,OPTIMAL,3.125,3458
