Experiment,Dist,N,M,Replica,Seed,Algo,Params,Time,Obj,Status,Gap,Nodes
pilot_b_tuning,uniform,30,4,1,2225,IG,"d=2,T=0.1,t=5.0s",5.0,201,HEURISTIC_RPD,6.349206349206349,65632
pilot_b_tuning,uniform,30,4,1,2225,IG,"d=2,T=0.5,t=5.0s",5.0,201,HEURISTIC_RPD,6.349206349206349,67897
pilot_b_tuning,uniform,30,4,1,2225,IG,"d=4,T=0.1,t=5.0s",5.0,201,HEURISTIC_RPD,6.349206349206349,64803
pilot_b_tuning,uniform,30,4,1,2225,IG,"d=4,T=0.5,t=5.0s",5.0,198,HEURISTIC_RPD,4.761904761904762,64845
pilot_b_tuning,uniform,30,4,1,2225,IG,"d=6,T=0.1,t=5.0s",5.0,201,HEURISTIC_RPD,6.349206349206349,59760
pilot_b_tuning,uniform,30,4,1,2225,IG,"d=6,T=0.5,t=5.0s",5.0,198,HEURISTIC_RPD,4.761904761904762,60102
pilot_b_tuning,uniform,30,4,2,2226,IG,"d=2,T=0.1,t=5.0s",5.0,220,HEURISTIC_RPD,11.11111111111111,70201
pilot_b_tuning,uniform,30,4,2,2226,IG,"d=2,T=0.5,t=5.0s",5.0,208,HEURISTIC_RPD,5.05050505050505,68782
pilot_b_tuning,uniform,30,4,2,2226,IG,"d=4,T=0.1,t=5.0s",5.0,209,HEURISTIC_RPD,5.555555555555555,61937
pilot_b_tuning,uniform,30,4,2,2226,IG,"d=4,T=0.5,t=5.0s",5.0,208,HEURISTIC_RPD,5.05050505050505,63683
pilot_b_tuning,uniform,30,4,2,2226,IG,"d=6,T=0.1,t=5.0s",5.0,208,HEURISTIC_RPD,5.05050505050505,59384
pilot_b_tuning,uniform,30,4,2,2226,IG,"d=6,T=0.5,t=5.0s",5.0,208,HEURISTIC_RPD,5.05050505050505,59225
pilot_b_tuning,uniform,30,4,3,2227,IG,"d=2,T=0.1,t=5.0s",5.0,223,HEURISTIC_RPD,12.626262626262626,66013
pilot_b_tuning,uniform,30,4,3,2227,IG,"d=2,T=0.5,t=5.0s",5.0,215,HEURISTIC_RPD,8.585858585858585,65396
pilot_b_tuning,uniform,30,4,3,2227,IG,"d=4,T=0.1,t=5.0s",5.0,215,HEURISTIC_RPD,8.585858585858585,63457
pilot_b_tuning,uniform,30,4,3,2227,IG,"d=4,T=0.5,t=5.0s",5.0,214,HEURISTIC_RPD,8.080808080808081,61377
pilot_b_tuning,uniform,30,4,3,2227,IG,"d=6,T=0.1,t=5.0s",5.0,215,HEURISTIC_RPD,8.585858585858585,57982
pilot_b_tuning,uniform,30,4,3,2227,IG,"d=6,T=0.5,t=5.0s",5.0,214,HEURISTIC_RPD,8.080808080808081,57746
pilot_b_tuning,uniform,30,4,4,2228,IG,"d=2,T=0.1,t=5.0s",5.0,217,HEURISTIC_RPD,6.896551724137931,72934
pilot_b_tuning,uniform,30,4,4,2228,IG,"d=2,T=0.5,t=5.0s",5.0,216,HEURISTIC_RPD,6.403940886699508,67997
pilot_b_tuning,uniform,30,4,4,2228,IG,"d=4,T=0.1,t=5.0s",5.0,217,HEURISTIC_RPD,6.896551724137931,60852
pilot_b_tuning,uniform,30,4,4,2228,IG,"d=4,T=0.5,t=5.0s",5.0,216,HEURISTIC_RPD,6.403940886699508,59388
pilot_b_tuning,uniform,30,4,4,2228,IG,"d=6,T=0.1,t=5.0s",5.0,216,HEURISTIC_RPD,6.403940886699508,57226
pilot_b_tuning,uniform,30,4,4,2228,IG,"d=6,T=0.5,t=5.0s",5.0,216,HEURISTIC_RPD,6.403940886699508,56155
pilot_b_tuning,job_correlated,30,5,0,2239,IG,"d=2,T=0.1,t=5.0s",5.0,341,HEURISTIC_RPD,5.572755417956656,60236
pilot_b_tuning,job_correlated,30,5,0,2239,IG,"d=2,T=0.5,t=5.0s",5.0,345,HEURISTIC_RPD,6.811145510835913,63856
pilot_b_tuning,job_correlated,30,5,0,2239,IG,"d=4,T=0.1,t=5.0s",5.0,330,HEURISTIC_RPD,2.1671826625387,61976
pilot_b_tuning,job_correlated,30,5,0,2239,IG,"d=4,T=0.5,t=5.0s",5.0,339,HEURISTIC_RPD,4.953560371517028,58247
pilot_b_tuning,job_correlated,30,5,0,2239,IG,"d=6,T=0.1,t=5.0s",5.0,333,HEURISTIC_RPD,3.0959752321981426,56511
pilot_b_tuning,job_correlated,30,5,0,2239,IG,"d=6,T=0.5,t=5.0s",5.0,342,HEURISTIC_RPD,5.88235294117647,52780
pilot_b_tuning,job_correlated,30,5,1,2240,IG,"d=2,T=0.1,t=5.0s",5.0,323,HEURISTIC_RPD,2.8662420382165608,66773
pilot_b_tuning,job_correlated,30,5,1,2240,IG,"d=2,T=0.5,t=5.0s",5.0,328,HEURISTIC_RPD,4.45859872611465,65510
pilot_b_tuning,job_correlated,30,5,1,2240,IG,"d=4,T=0.1,t=5.0s",5.0,320,HEURISTIC_RPD,1.910828025477707,63502
pilot_b_tuning,job_correlated,30,5,1,2240,IG,"d=4,T=0.5,t=5.0s",5.0,328,HEURISTIC_RPD,4.45859872611465,60682
pilot_b_tuning,job_correlated,30,5,1,2240,IG,"d=6,T=0.1,t=5.0s",5.0,323,HEURISTIC_RPD,2.8662420382165608,56002
pilot_b_tuning,job_correlated,30,5,1,2240,IG,"d=6,T=0.5,t=5.0s",5.0,327,HEURISTIC_RPD,4.140127388535031,54438
pilot_b_tuning,job_correlated,30,5,2,2241,IG,"d=2,T=0.1,t=5.0s",5.0,318,HEURISTIC_RPD,8.16326530612245,64211
pilot_b_tuning,job_correlated,30,5,2,2241,IG,"d=2,T=0.5,t=5.0s",5.0,315,HEURISTIC_RPD,7.142857142857142,65429
pilot_b_tuning,job_correlated,30,5,2,2241,IG,"d=4,T=0.1,t=5.0s",5.0,311,HEURISTIC_RPD,5.782312925170068,59124
pilot_b_tuning,job_correlated,30,5,2,2241,IG,"d=4,T=0.5,t=5.0s",5.0,310,HEURISTIC_RPD,5.442176870748299,58766
pilot_b_tuning,job_correlated,30,5,2,2241,IG,"d=6,T=0.1,t=5.0s",5.0,305,HEURISTIC_RPD,3.741496598639456,55670
